id,"code","name","definition","hierarchy_id/id","contains_id/id","source_id/id","system"
hc_patient.breed_132222009,"132222009","Wuzhishan pig breed","Wuzhishan pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132291006,"132291006","Xiang pig breed","Xiang pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132314000,"132314000","Xiangxi Black pig breed","Xiangxi Black pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132341005,"132341005","Xinjiang White pig breed","Xinjiang White pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132324008,"132324008","Xinjin pig breed","Xinjin pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132325009,"132325009","Xinjin, Jilin Black pig breed","Xinjin, Jilin Black pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132326005,"132326005","Xinjin, Ning-an pig breed","Xinjin, Ning-an pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132329003,"132329003","Xinjin, Xinjin pig breed","Xinjin, Xinjin pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132153002,"132153002","Yanan pig breed","Yanan pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132340006,"132340006","Yili White pig breed","Yili White pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132138005,"132138005","Yimeng Black pig breed","Yimeng Black pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132205007,"132205007","Yorkshire Blue and White pig breed","Yorkshire Blue and White pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_85315007,"85315007","Yorkshire pig","Yorkshire pig (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_15443006,"15443006","Yuca pig","Yuca pig (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132226007,"132226007","Yucatan Miniature pig breed","Yucatan Miniature pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132290007,"132290007","Yuedong Black pig breed","Yuedong Black pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132308007,"132308007","Yujiang pig breed","Yujiang pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132259005,"132259005","Zlotniki Spotted pig breed","Zlotniki Spotted pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_132260000,"132260000","Zlotniki White pig breed","Zlotniki White pig breed (organism)","hc_patient.species_78678003","hc_patient.breed_78678003","base.snomed","http://snomed.info"
hc_patient.breed_125099002,"125099002","sheep","Ovis aries (organism) Includes mouflon, ovis musimon",,,"base.snomed","http://hl7.org/fhir/ValueSet/animal-breeds"
hc_patient.breed_131768005,"131768005","Africana sheep breed","Africana sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132845007,"132845007","Altay sheep breed","Altay sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_73191001,"73191001","American merino sheep","American merino sheep (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132812007,"132812007","American Tunis sheep breed","American Tunis sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132811000,"132811000","Apennine sheep breed","Apennine sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132810004,"132810004","Arabi sheep breed","Arabi sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132809009,"132809009","Arapawa Island sheep breed","Arapawa Island sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132808001,"132808001","Awassi sheep breed","Awassi sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132804004,"132804004","Balkhi sheep breed","Balkhi sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132861009,"132861009","Baluchi sheep breed","Baluchi sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132813002,"132813002","Balwen Welsh Mountain sheep breed","Balwen Welsh Mountain sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132860005,"132860005","Barbado sheep breed","Barbado sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132806002,"132806002","Barbados Blackbelly sheep breed","Barbados Blackbelly sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_25660007,"25660007","Barbados sheep","Barbados sheep (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132805003,"132805003","Bavarian Forest sheep breed","Bavarian Forest sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132859000,"132859000","Bentheimer Landschaf sheep breed","Bentheimer Landschaf sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132681007,"132681007","Bergamasca sheep breed","Bergamasca sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131716003,"131716003","Beulah Speckled-Face sheep breed","Beulah Speckled-Face sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131704009,"131704009","Bibrik sheep breed","Bibrik sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131788009,"131788009","Biellese sheep breed","Biellese sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_65187008,"65187008","Black faced Highland sheep","Black faced Highland sheep (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131706006,"131706006","Black Welsh Mountain Sheep breed","Black Welsh Mountain Sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131707002,"131707002","Blackhead Persian sheep breed","Blackhead Persian sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131708007,"131708007","Bleu du Maine sheep breed","Bleu du Maine sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131709004,"131709004","Bluefaced Leicester sheep breed","Bluefaced Leicester sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131710009,"131710009","Bond sheep breed","Bond sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131711008,"131711008","Border Leicester sheep breed","Border Leicester sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131712001,"131712001","Boreray sheep breed","Boreray sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131713006,"131713006","Bovska sheep breed","Bovska sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131714000,"131714000","Braunes Bergschaf sheep breed","Braunes Bergschaf sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131715004,"131715004","Brazilian Somali sheep breed","Brazilian Somali sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131702008,"131702008","Brecknock Hill Cheviot sheep breed","Brecknock Hill Cheviot sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131701001,"131701001","Brillenschaf sheep breed","Brillenschaf sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131700000,"131700000","British Milk Sheep breed","British Milk Sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131699001,"131699001","Bündner Oberland sheep breed","Bündner Oberland sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131795000,"131795000","California Red sheep breed","California Red sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131794001,"131794001","California Variegated Mutant sheep breed","California Variegated Mutant sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131802002,"131802002","Cambridge sheep breed","Cambridge sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131793007,"131793007","Campanian Barbary sheep breed","Campanian Barbary sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_132689009,"132689009","Canadian Arcott sheep breed","Canadian Arcott sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131792002,"131792002","Castlemilk Moorit sheep breed","Castlemilk Moorit sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131791009,"131791009","Charollais sheep breed","Charollais sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_50717006,"50717006","Cheviot sheep","Cheviot sheep (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131789001,"131789001","Chios sheep breed","Chios sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131703003,"131703003","Cholistani sheep breed","Cholistani sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_48697009,"48697009","Clun Forest sheep","Clun Forest sheep (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131736002,"131736002","Coburger Fuchsschaf sheep breed","Coburger Fuchsschaf sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131705005,"131705005","Columbia sheep breed","Columbia sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131766009,"131766009","Comeback sheep breed","Comeback sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
hc_patient.breed_131765008,"131765008","Comisana sheep breed","Comisana sheep breed (organism)","hc_patient.species_125099002","hc_patient.breed_125099002","base.snomed","http://snomed.info"
