id,"code","name","definition","source_id/id","system","contains_id/id","level","level_name"
hc_patient.species_20831004,"20831004","tiger rattlesnake","Crotalus tigris (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_26653007,"26653007","Aruba rattlesnake","Crotalus unicolor (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_6940006,"6940006","Urocoan rattlesnake","Crotalus vegrandis (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_40797001,"40797001","Western rattlesnake","Crotalus viridis (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_421402003,"421402003","Kirtland's snake","Clonophis kirtlandii (organism) aka Kirtland's water snake","base.snomed","http://snomed.info",hc_patient.species_421219003,22,"Species"
hc_patient.species_406705009,"406705009","lyre snake","Genus Trimorphodon (organism)","base.snomed","http://snomed.info",hc_patient.species_421330002,22,"Species"
hc_patient.species_422184007,"422184007","snow crab","Chionoecetes opilio (organism)","base.snomed","http://snomed.info",hc_patient.species_421368000,22,"Species"
hc_patient.species_45587005,"45587005","night adder","Causus (organism)","base.snomed","http://snomed.info",hc_patient.species_421373006,22,"Species"
hc_patient.species_85980001,"85980001","hundred pace snake","Agkistrodon acutus (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_112552009,"112552009","cantil","Agkistrodon bilineatus (organism) aka Mexican moccasin","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_14730003,"14730003","chosen-mamushi","Agkistrodon caliginosus (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_54216008,"54216008","copperhead","Agkistrodon contortrix (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_32205008,"32205008","Pallas' viper","Agkistrodon halys (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_90466003,"90466003","mamushi","Agkistrodon halys blomhoffi (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_64721008,"64721008","Caucasian pit viper","Agkistrodon halys caucasicus (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_75219009,"75219009","Himalayan viper","Agkistrodon himalayanus (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_42040002,"42040002","hump-nosed snake","Agkistrodon hypnale (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_68292004,"68292004","highland moccasin","Agkistrodon mokasen (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_23448000,"23448000","cottonmouth","Agkistrodon piscivorus (organism) aka water moccasin","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_69359000,"69359000","Malayan pit viper","Agkistrodon rhodostoma (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_80448005,"80448005","sangaku-mamushi","Agkistrodon saxatilis (organism)","base.snomed","http://snomed.info",hc_patient.species_421406000,22,"Species"
hc_patient.species_422269008,"422269008","glossy water snake","Regina rigida (organism) aka glossy crayfish snake","base.snomed","http://snomed.info",hc_patient.species_421653009,22,"Species"
hc_patient.species_420331006,"420331006","queen snake","Regina septemvittata (organism) aka queensnake","base.snomed","http://snomed.info",hc_patient.species_421653009,22,"Species"
hc_patient.species_420967006,"420967006","long-nosed viper","Vipera ammodytes (organism) aka sand natter","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_9007004,"9007004","asp viper","Vipera aspis (organism) aka European asp","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_13434004,"13434004","common adder","Vipera berus (organism) aka common viper, European adder, European viper, kreuzotter, marasso palustre","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_64580008,"64580008","lebetine viper","Vipera lebetina (organism) levantine viper","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_91286005,"91286005","Sahara rock viper","Vipera mauritanica (organism)","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_22837009,"22837009","Palestine viper","Vipera palestinae (organism)","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_85484001,"85484001","daboia","Vipera russellii (organism) aka Russell's viper, tic polonga, ticpolonga","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_78805004,"78805004","African lowland viper","Vipera superciliaris (organism)","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_25837002,"25837002","Meadow viper","Vipera ursinii (organism) aka Orsini's viper, Ursini's viper","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_66375003,"66375003","Near East viper","Vipera xanthina (organism)","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_90288000,"90288000","vipera xanthina raddei","Vipera xanthina raddei (organism)","base.snomed","http://snomed.info",hc_patient.species_422020002,22,"Species"
hc_patient.species_65143004,"65143004","field sparrow","Field sparrow (organism)","base.snomed","http://snomed.info",hc_patient.species_422024006,22,"Species"
hc_patient.species_421241003,"421241003","American tree sparrow","Spizella arborea (organism)","base.snomed","http://snomed.info",hc_patient.species_422024006,22,"Species"
hc_patient.species_443471008,"443471008","chopping sparrow","Spizella passerina (organism)","base.snomed","http://snomed.info",hc_patient.species_422024006,22,"Species"
hc_patient.species_421942001,"421942001","ring-necked snake","Diadophis punctatus (organism) aka ringneck snake","base.snomed","http://snomed.info",hc_patient.species_422222003,22,"Species"
hc_patient.species_13480002,"13480002","McMahon's viper","Eristocophis macmahoni (organism)","base.snomed","http://snomed.info",hc_patient.species_422310003,22,"Species"
hc_patient.species_423521004,"423521004","Cassini's finch","Carpodacus cassinii (organism)","base.snomed","http://snomed.info",hc_patient.species_422632002,22,"Species"
hc_patient.species_424870004,"424870004","house finch","Carpodacus mexicanus (organism)","base.snomed","http://snomed.info",hc_patient.species_422632002,22,"Species"
hc_patient.species_425240009,"425240009","purple finch","Carpodacus purpureus (organism)","base.snomed","http://snomed.info",hc_patient.species_422632002,22,"Species"
hc_patient.species_422831006,"422831006","Australian magpie","Gymnorhina tibicen (organism) aka Australian piping crow, organ bird, piping crow, western magpie","base.snomed","http://snomed.info",hc_patient.species_422641007,22,"Species"
hc_patient.species_425040004,"425040004","white-throated sparrow","Zonotrichia albicollis (organism)","base.snomed","http://snomed.info",hc_patient.species_422939009,22,"Species"
hc_patient.species_424687000,"424687000","golden-crowned sparrow","Zonotrichia atricapilla (organism)","base.snomed","http://snomed.info",hc_patient.species_422939009,22,"Species"
hc_patient.species_422579006,"422579006","rufous-collared sparrow","Zonotrichia capensis (organism)","base.snomed","http://snomed.info",hc_patient.species_422939009,22,"Species"
hc_patient.species_424853007,"424853007","white-crowned sparrow","Zonotrichia leucophrys (organism)","base.snomed","http://snomed.info",hc_patient.species_422939009,22,"Species"
hc_patient.species_423538000,"423538000","Harris's sparrow","Zonotrichia querula (organism)","base.snomed","http://snomed.info",hc_patient.species_422939009,22,"Species"
hc_patient.species_424702000,"424702000","pied currawong","Strepera graculina (organism)","base.snomed","http://snomed.info",hc_patient.species_423029009,22,"Species"
hc_patient.species_423504008,"423504008","common black-hawk","Buteogallus anthracinus (organism)","base.snomed","http://snomed.info",hc_patient.species_423363004,22,"Species"
hc_patient.species_424516007,"424516007","Columbian goldfinch","Carduelis psaltria colombiana (organism)","base.snomed","http://snomed.info",hc_patient.species_423630000,22,"Species"
hc_patient.species_424872007,"424872007","yellow-billed magpie","Pica nuttalli (organism)","base.snomed","http://snomed.info",hc_patient.species_423790006,22,"Species"
hc_patient.species_422380005,"422380005","common magpie","Pica pica (organism)","base.snomed","http://snomed.info",hc_patient.species_423790006,22,"Species"
hc_patient.species_447290003,"447290003","common iora","Aegithina tiphia (organism)","base.snomed","http://snomed.info",hc_patient.species_424094003,22,"Species"
hc_patient.species_425132007,"425132007","skylark","Alauda arvensis (organism)","base.snomed","http://snomed.info",hc_patient.species_424373007,22,"Species"
hc_patient.species_424768003,"424768003","crested honecreper","Palmeria dolei (organism)","base.snomed","http://snomed.info",hc_patient.species_424588001,22,"Species"
hc_patient.species_422917007,"422917007","rosy finch","Leucosticte arctoa (organism) aka Asian rosy-finch","base.snomed","http://snomed.info",hc_patient.species_424955001,22,"Species"
hc_patient.species_424878006,"424878006","buffalo","Bison bison (organism)","base.snomed","http://snomed.info",hc_patient.species_442982002,22,"Species"
hc_patient.species_90171002,"90171002","European bison","Bison bonasus (organism) aka wisent","base.snomed","http://snomed.info",hc_patient.species_442982002,22,"Species"
hc_patient.species_50747008,"50747008","ground cuckoo-shrike","Ground cuckoo-shrike (organism)","base.snomed","http://snomed.info",hc_patient.species_444929005,22,"Species"
hc_patient.species_445613007,"445613007","Cedar waxwing","Bombycilla cedrorum (organism)","base.snomed","http://snomed.info",hc_patient.species_445077000,22,"Species"
hc_patient.species_445614001,"445614001","Bohemian waxwing","Bombycilla garrulus (organism)","base.snomed","http://snomed.info",hc_patient.species_445077000,22,"Species"
hc_patient.species_445618003,"445618003","Japanese waxwing","Bombycilla japonica (organism)","base.snomed","http://snomed.info",hc_patient.species_445077000,22,"Species"
hc_patient.species_39430007,"39430007","woodpecker-finch","Woodpecker-finch (organism)","base.snomed","http://snomed.info",hc_patient.species_445078005,22,"Species"
hc_patient.species_445595005,"445595005","Bornean bristlehead","Pityriasis gymnocephala (organism)","base.snomed","http://snomed.info",hc_patient.species_445441002,22,"Species"
hc_patient.species_446566008,"446566008","greater 'akialoa","Hemignathus ellisianus (organism)","base.snomed","http://snomed.info",hc_patient.species_445575004,22,"Species"
hc_patient.species_446864004,"446864004","Hawaian 'akialoa","Hemignathus obscurus (organism) leswer akialoa","base.snomed","http://snomed.info",hc_patient.species_445575004,22,"Species"
hc_patient.species_447364003,"447364003","Anianiau","Hemignathus parvus (organism)","base.snomed","http://snomed.info",hc_patient.species_445575004,22,"Species"
hc_patient.species_445687000,"445687000","sharpbill","Oxyruncus cristatus (organism)","base.snomed","http://snomed.info",hc_patient.species_445599004,22,"Species"
hc_patient.species_446857001,"446857001","akepa","Loxops coccineus (organism) aka 'akepa","base.snomed","http://snomed.info",hc_patient.species_445659009,22,"Species"
hc_patient.species_449481001,"449481001","lark sparrow","Chondestes grammacus (organism)","base.snomed","http://snomed.info",hc_patient.species_446141004,22,"Species"
hc_patient.species_447454008,"447454008","fork-tailed drongo","Dicrurus adsmilis (organism)","base.snomed","http://snomed.info",hc_patient.species_446149002,22,"Species"
hc_patient.species_447455009,"447455009","black drongo","Dicrurus macrocercus (organism)","base.snomed","http://snomed.info",hc_patient.species_446149002,22,"Species"
hc_patient.species_447465003,"447465003","saltmarsh sharp-tailed sparrow","Ammodramus caudacutus (organism)","base.snomed","http://snomed.info",hc_patient.species_446201001,22,"Species"
